title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,cat_key
Walking tour through the ancient Paris,Book a 2-hour walking tour through the district that surrounds the Louvre Museum and the Palais Royal. Discover the mysteries of ancient Paris!,https://www.kkday.com/zh-tw/product/117506,1240,20220317,0,0,法國,['巴黎'],['景點門票']
Traditional wooden dhow boat dinner cruise in Dubai Marina,"Book your Traditional wooden dhow boat dinner cruise in Dubai Marina with Musement to enjoy amazing city views, a delicious dinner and live entertainment on board.",https://www.kkday.com/zh-tw/product/117503,1705,20220317,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Casa da Guitarra Porto fado show,Experience the true essence of Porto with this fado concert in an intimate and relaxing location while sipping a glass of port in the interlude.,https://www.kkday.com/zh-tw/product/117501,248,20220317,0,0,葡萄牙,['里斯本'],['景點門票']
Valencia private tour,Discover the city center of Valencia booking this 3-hour private guided tour. Discover some of the most important monuments including the main cathedral and Plaza de Toros.,https://www.kkday.com/zh-tw/product/117491,1132,20220319,0,0,西班牙,['瓦倫西亞'],['景點門票']
Guggenheim Bilbao Museum private tour,Visit the Guggenheim Bilbao Museum in small groups with an official guide. Admire the eccentric exterior of the Museum and its collection of masterpieces.,https://www.kkday.com/zh-tw/product/117487,5798,20220317,0,0,西班牙,['畢爾包'],['景點門票']
Guided visit of the Prado and Reina Sofía museums,"Visit two of the most important Spanish museums in Madrid, Prado and Reina Sofía. Admire the work from some of Spain's finest 20th-century artists.",https://www.kkday.com/zh-tw/product/117484,1646,20220318,0,0,西班牙,['馬德里'],['景點門票']
Red dunes desert safari with BBQ dinner and Tanoura dance show at Al Khayma Camp,"Book your Dubai evening desert safari with bbq dinner. Enjoy a land cruiser safari, sandboarding, and watch traditional Tanoura dance shows.",https://www.kkday.com/zh-tw/product/117478,2356,20220317,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Las Golondrinas in Barcelona boat trip tickets,Buy your tickets and enjoy a trip on a motorized catamaran in Barcelona. Relax and admire the landscape of the city from the sea and the emblematic monuments.,https://www.kkday.com/zh-tw/product/117470,93,20220317,0,0,西班牙,['巴塞隆納'],['景點門票']
Madrid highlights with entrance and guided tour to the Royal Palace,Discover Madrid and the Royal Palace booking this 4-hour guided tour with skip-the-line tickets,https://www.kkday.com/zh-tw/product/117468,1054,20220317,0,0,西班牙,['馬德里'],['景點門票']
Skip-the-line tickets to the Ménagerie the zoo of the Jardin des Plantes,"Book your skip-the-line tickets to visit the Ménagerie, the zoo of the Jardin des Plantes! Discover more than 200 species of animals...",https://www.kkday.com/zh-tw/product/117467,403,20220317,0,0,法國,['巴黎'],['景點門票']
Discover Toledo World Heritage Site at your own pace,"Visit Toledo by your own and see the Cathedral of Toledo, the Alcázar, enjoy the narrow streets of the old Jewish Quarter, don't miss the Santa María la Blanca Synagogue, the Monastery of San Juan de los Reyes and the Mosque of the Christ of the Light.",https://www.kkday.com/zh-tw/product/117461,775,20220317,0,0,西班牙,['馬德里'],['景點門票']
Costa Brava half-day tour,"Get all the best information for your Costa Brava Half Day Tour and book your tickets, skipping the line, at official rates. Get informed, plan and book your tour in Spain.",https://www.kkday.com/zh-tw/product/117458,1767,20220504,0,0,西班牙,['巴塞隆納'],['景點門票']
Louvre Abu Dhabi and Mosque visit with lunch from Dubai,Book your Louvre Abu Dhabi and Mosque visit from Dubai. Enjoy a delicious lunch and marvel in the white marble of the Sheikh Zayed Grand Mosque.,https://www.kkday.com/zh-tw/product/117457,3162,20220317,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Dubai old and modern city tour with Blue Mosque visit,"The Blue Mosque, Atlantis, Dubai Creek, Palm Jumeirah are onely a few of the highlights you will see on this Dubai old and modern city tour.",https://www.kkday.com/zh-tw/product/117450,1333,20220317,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Rome 3-hour self-balancing scooter tour,Cover the best of Rome's historic center in half the time of a walking tour and See fantastic sights including the Colosseum and Roman Forum.,https://www.kkday.com/zh-tw/product/117449,2325,20220317,0,0,義大利,['羅馬'],['景點門票']
Naples hop-on hop-off bus 24-hour tickets,Explore Naples at your own pace with this panoramic hop-on hop-off sightseeing bus tour. Get your tickets now!,https://www.kkday.com/zh-tw/product/117448,372,20220325,0,0,義大利,['那不勒斯'],['景點門票']
Faunia skip-the-line tickets,"Spend an unforgettable day at the Faunia, a zoo and botanical garden in Madrid. Admire more than 700 animal species and over 1,000 plants. Faunia perfectly combines various ecosystems with a traditional zoo.",https://www.kkday.com/zh-tw/product/117447,524,20220317,0,0,西班牙,['馬德里'],['景點門票']
Daily tour to Pompeii with transportation,Book your daily tour to Pompeii with transportation with Musement. Choose your departure time and get your skip-the-line entrance ticket and round trip transportation from Naples to Pompeii.,https://www.kkday.com/zh-tw/product/117445,1364,20220317,0,0,義大利,['那不勒斯'],['景點門票']
Barcelona Artistic Tour with entrance to Sagrada Familia and Park Güell,"Book your Gaudí Artistic Tour and visit the Sagrada Familia and the Park Güell, two of the most important works of the famous architect Antoni Gaudí.",https://www.kkday.com/zh-tw/product/117439,1798,20220401,0,0,西班牙,['巴塞隆納'],['景點門票']
Northern Lights minibus chase,Witness the Aurora by comfortable mini bus in Tromsø with a guide who will show you the Northern Lights dance in the sky above!,https://www.kkday.com/zh-tw/product/117438,3999,20220318,0,0,挪威,['特羅姆瑟'],['景點門票']
Parque de Atracciones de Madrid skip-the-line-tickets,"Discover the Parque de Atracciones de Madid, the largest urban park in Spain. Save time with your skip-the-line tickets. The most modern area of the park called Nickelodeonland is focused on families and children up to the age of 10.",https://www.kkday.com/zh-tw/product/117437,710,20220319,0,0,西班牙,['馬德里'],['景點門票']
Rome evening walking tour with the Spanish Steps and Trevi Fountain,Buy your Rome evening walking tour with the Spanish Steps and the Trevi Fountain today! Discover amazing activities in Italy.,https://www.kkday.com/zh-tw/product/117426,930,20220318,0,0,義大利,['羅馬'],['景點門票']
Mozarthaus Vienna and Haus der Musik combo ticket,"Book your combination ticket to visit the Mozarthaus Vienna and Haus der Musik and discover, why Vienna so famous for its rich musical tradition is.",https://www.kkday.com/zh-tw/product/117425,403,20220317,0,0,奧地利,['維也納'],['景點門票']
Park Güell and Sagrada Familia fast-track-tickets with tower access and transfer,Book your guided tour of Sagrada Familia and Park Güell with fast-track tickets now and discover two of the most emblematic works of Antoni Gaudí in Barcelona.,https://www.kkday.com/zh-tw/product/117422,1891,20220401,0,0,西班牙,['巴塞隆納'],['景點門票']
Abu Dhabi morning desert safari with camel ride,"Book your Abu Dhabi desert safari enjoy an exhilarating morning safari that includes dune bashing, sandboarding and a camel ride.",https://www.kkday.com/zh-tw/product/117416,1395,20220317,0,0,阿拉伯聯合大公國,['阿布達比'],['景點門票']
Toledo at your own pace tour from Madrid,Travel from Madrid to Toledo and explore one of the oldest towns in Europe at your own pace. Enjoy all the historical sights of the City of the Three Cultures!,https://www.kkday.com/zh-tw/product/117414,806,20220401,0,0,西班牙,['馬德里'],['景點門票']
Alilaguna Transport from Venice Airport and Cruise Terminal for 72 hours,Buy your Alilaguna Transport from Venice Airport and Cruise Terminal vaild for 72 hours.,https://www.kkday.com/zh-tw/product/117412,2015,20220317,0,0,義大利,['威尼斯'],['景點門票']
Guided visit of Córdoba in depth,"Enjoy Cordoba in depth and visit the Cathedral-Mosque, the Jewish Quarter and much more!",https://www.kkday.com/zh-tw/product/117408,620,20220317,0,0,西班牙,['科爾多瓦'],['景點門票']
Centre Pompidou of Málaga skip-the-line combination tickets,Visit Centre Pompidou of Málaga with skip-the-lines tickets. A journey through art in the 20th and the 21st centuries and one of the most important collections.,https://www.kkday.com/zh-tw/product/117407,279,20220411,0,0,西班牙,['馬拉加'],['景點門票']
Abu Dhabi city tour leaving from Dubai,"Book your Abu Dhabi city tour leaving from Dubai, marvel at Sheikh Zayed Grand Mosque and learn about the Emirati culture at the Heritage Village.",https://www.kkday.com/zh-tw/product/117406,2108,20220321,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Montmartre 2-hour private walking tour,"Book an art and history guided tour of Montmartre from Moulin Rouge, Van Gogh House to the Sacré Coeur Basilica and much more!",https://www.kkday.com/zh-tw/product/117404,581,20220318,0,0,法國,['巴黎'],['景點門票']
Introductory tour of Prague Castle with ticket,Book your introductory tour of Prague Castle with included skip-the-line tickets and enjoy a visit of the castle complex with its beautiful interiors.,https://www.kkday.com/zh-tw/product/117402,155,20220317,0,0,捷克,['布拉格'],['景點門票']
MACBA - Barcelona Museum of Contemporary Art tickets,"Book tickets and visit the MACBA, the best modern art museum in Spain. It's located in the center of Barcelona's historic old town. Enjoy art in a new way.",https://www.kkday.com/zh-tw/product/117398,409,20220317,0,0,西班牙,['巴塞隆納'],['景點門票']
Skip-the-line Ancient Rome tour with Colosseum Pantheon and Piazza Navona,"Buy your skip-the-line Ancient Rome tour with Colosseum, Pantheon and Piazza Navona today! Discover amazing activities in Italy.",https://www.kkday.com/zh-tw/product/117396,1674,20220318,0,0,義大利,['羅馬'],['景點門票']
Picasso Foundation Birthplace Museum skip-the-line-tickets,Visit Picasso Foundation Birthplace Museum with skip the line tickets. Admire a collection with more of four thousand pieces by over 200 different artists.,https://www.kkday.com/zh-tw/product/117394,124,20220317,0,0,西班牙,['馬拉加'],['景點門票']
The Four Seasons by Vivaldi,"Enjoy Vivaldi's 'The Four Seasons' concerto, performed in Rome's Caravita Church by Opera e Lirica artists.",https://www.kkday.com/zh-tw/product/117393,465,20220317,0,0,義大利,['羅馬'],['景點門票']
Mombasa full-day city tour and Haller Park,Book a Mombasa full-day city tour and Haller Park and enjoy the historic sightseeing of Mombasa and the visit to the beautiful natural park.,https://www.kkday.com/zh-tw/product/117392,1364,20220322,0,0,肯亞,['蒙巴薩'],['景點門票']
Hitler’s Germany guided tour of Berlin,Visit the historic sites in Berlin related to the darkest chapter of German history and learn all about the rise to power and end of the Nazi regime.,https://www.kkday.com/zh-tw/product/117387,465,20220318,0,0,德國,['柏林'],['景點門票']
Park Güell and the Sagrada Familia morning guided tour,Take a complete tour to discover the popular Park Güell and the famous Cathedral of the Sagrada Familia in Barcelona. Book now and enjoy!,https://www.kkday.com/zh-tw/product/117386,2204,20220317,0,0,西班牙,['巴塞隆納'],['景點門票']
Bordeaux City Pass with validity 24h 48h or 72h,"Get the most of Bordeaux with a citypass offering unlimited transportation, free entrance to museums and discounts on cultural activities.",https://www.kkday.com/zh-tw/product/117385,961,20220317,0,0,法國,['波爾多'],['景點門票']
Prague astronomical clock tower skip-the-line tickets,"Skip-the-line to the Astronomical Clock Tower in Prague. Get a short introduction to the history, significance, and meaning of this remarkable piece of medieval engineering, and simply admire the famous 600-year-old astronomical clock.",https://www.kkday.com/zh-tw/product/117382,62,20220317,0,0,捷克,['布拉格'],['景點門票']
La Pedrera night experience,"Live a great night-time experience at La Pedrera, one of Barcelona's most emblematic buildings. Enjoy an audiovisual show of video mapping on the roof terrace.",https://www.kkday.com/zh-tw/product/117380,310,20220317,0,0,西班牙,['巴塞隆納'],['景點門票']
